ID,Answer,IsCover
428,0,true
429,0,true
430,1,true
431,1,true
432,1,true
433,0,true
434,2,true
435,0,true
436,1,true
437,0,true
438,0,true
439,2,true
440,1,true
441,2,true
442,0,true
443,3,true
444,0,true
445,1,true
446,0,true
447,0,true
448,1,true
449,2,true
450,1,true
451,2,true
452,1,true
453,2,true
454,3,true
455,0,true
456,0,true
457,2,true
458,0,true
459,1,true
460,3,true
461,2,true
462,2,true
463,0,true
464,1,true
465,2,true
466,0,true
467,2,true
468,0,true
469,3,true
470,2,true
471,1,true
472,1,true
473,0,true
474,1,true
475,0,true
476,1,true
477,1,true
478,3,true
479,0,true
480,0,true
481,3,true
482,0,true
483,2,true
484,0,true
485,2,true
486,0,true
487,0,true
488,0,true
489,3,true
490,0,false
491,2,true
492,0,false
493,3,true
494,0,true
495,0,true
496,0,true
497,0,true
498,2,true
499,2,false
500,0,true
501,2,true
502,0,true
503,3,true
504,2,true
505,1,true
506,2,true
507,0,true
508,2,true
509,0,true
510,3,true
511,0,true
512,2,true
513,2,true
514,0,true
515,1,true
516,1,true
517,1,true
518,3,true
519,0,true
520,0,true
521,1,true
522,3,true
523,1,true
524,3,true
525,2,true
526,0,true
527,1,true
528,2,true
529,3,true
530,3,true
531,2,true
532,0,true
533,1,true
534,0,true
535,3,true
536,0,true
537,1,true
538,1,true
539,0,true
540,3,true
541,3,true
542,2,true
543,0,true
544,2,true
545,2,true
546,0,true
547,1,true
548,3,true
549,0,true
550,1,true
551,0,true
552,1,true
553,2,true
554,2,true
555,2,true
556,0,true
557,2,false
558,1,true
559,0,true
560,2,true
561,2,true
562,1,true
563,3,true
564,2,false
565,0,true
566,2,true
567,0,true
568,1,true
569,2,true
570,0,true
571,0,true
572,2,true
573,3,true
574,2,true
575,2,true
576,0,true
577,2,true
578,2,false
579,0,true
580,0,true
581,0,true
582,1,true
583,1,true
584,3,true
585,0,true
586,0,true
587,1,true
588,0,true
589,0,true
590,2,true
591,1,true
592,0,true
593,3,true
594,0,true
595,0,true
596,1,true
597,3,true
598,3,true
599,1,true
600,0,true
601,2,true
602,3,true
603,0,true
604,3,false
605,1,true
606,1,true
607,3,true
608,3,true
609,1,true
610,1,true
611,0,true
612,1,true
613,3,true
614,0,true
615,2,true
616,1,true
617,2,true
618,0,true
619,2,true
620,0,true
621,1,true
622,1,true
623,3,true
624,0,true
625,1,true
626,1,true
627,3,true
628,3,true
629,2,true
630,0,false
631,2,true
632,0,true
633,0,true
634,0,false
635,2,true
636,3,true
637,0,true
638,3,true
639,0,true
640,0,true
641,2,true
642,0,true
643,2,true
644,0,true
645,1,true
646,0,true
647,2,true
648,2,true
649,3,false
650,0,true
651,0,true
652,1,true
653,1,true
654,3,true
655,2,true
656,1,false
657,0,true
658,1,true
659,3,true
660,3,true
661,2,true
662,1,true
663,2,true
664,2,true
665,1,true
666,3,true
667,0,true
668,1,true
669,2,true
670,3,true
671,3,true
672,1,true
673,2,true
674,0,true
675,0,false
676,0,true
677,2,true
678,2,true
679,3,true
680,0,true
681,3,true
682,3,true
683,2,true
684,0,true
685,0,true
686,1,true
687,0,true
688,2,true
689,0,true
690,3,true
691,0,true
692,3,true
693,3,true
694,2,true
695,2,true
696,1,true
697,0,true
698,2,true
699,0,true
700,0,true
701,0,true
702,2,false
703,1,true
704,2,true
705,3,true
706,3,true
707,2,true
708,0,true
709,1,true
710,1,true
711,2,true
712,3,true
713,2,true
714,3,true
715,0,true
716,1,true
717,0,true
718,1,true
719,2,true
720,1,true
721,2,true
722,3,true
723,2,true
724,1,true
725,3,true
726,1,true
727,2,true
728,3,true
729,3,true
730,1,true
731,0,true
732,0,false
733,0,true
734,3,true
735,2,true
736,3,true
737,2,true
738,3,true
739,0,true
740,1,true
741,1,true
742,1,true
743,0,true
744,2,true
745,0,true
746,1,true
747,0,true
748,0,true
749,3,true
750,0,true
751,0,true
752,3,true
753,3,true
754,2,true
755,0,true
756,3,true
757,0,true
758,0,true
759,1,true
760,2,true
761,0,true
762,1,true
763,1,true
764,2,true
765,0,true
766,0,true
767,3,true
768,0,true
769,1,true
770,0,true
771,2,false
772,0,true
773,0,true
774,0,false
775,1,true
776,0,true
777,1,true
778,3,true
779,0,true
780,1,true
781,2,true
782,3,true
783,2,true
784,2,true
785,1,true
786,3,true
787,0,true
788,2,false
789,0,false
790,0,true
791,0,true
792,2,true
793,1,true
794,0,true
795,3,true
796,1,true
797,0,true
798,2,true
799,0,true
800,1,true
