ID,Answer,IsCover
428,1,true
429,2,true
430,0,true
431,2,true
432,1,true
433,3,false
434,2,true
435,3,true
436,0,true
437,2,true
438,3,true
439,1,true
440,0,true
441,2,true
442,1,true
443,2,true
444,0,true
445,2,true
446,2,true
447,0,true
448,0,true
449,2,true
450,3,false
451,3,true
452,1,true
453,1,false
454,0,true
455,0,false
456,1,true
457,1,true
458,0,true
459,2,true
460,3,true
461,3,true
462,0,true
463,0,true
464,1,true
465,1,true
466,0,true
467,2,true
468,0,true
469,3,true
470,2,false
471,1,true
472,0,true
473,0,false
474,3,true
475,3,false
476,2,true
477,1,true
478,3,true
479,0,true
480,0,true
481,1,false
482,0,true
483,2,true
484,0,true
485,1,true
486,2,true
487,0,false
488,3,false
489,3,false
490,2,false
491,3,true
492,0,false
493,0,true
494,0,true
495,1,true
496,0,true
497,1,false
498,0,true
499,0,false
500,0,true
501,3,true
502,0,true
503,2,true
504,2,true
505,2,false
506,1,true
507,0,false
508,2,true
509,2,true
510,3,true
511,1,true
512,2,true
513,0,true
514,1,false
515,1,false
516,2,true
517,1,false
518,0,true
519,1,true
520,2,true
521,0,true
522,3,true
523,1,true
524,3,true
525,1,true
526,3,true
527,0,true
528,2,false
529,0,false
530,0,true
531,0,false
532,0,false
533,2,true
534,3,false
535,3,true
536,0,false
537,2,true
538,0,false
539,2,false
540,3,true
541,3,true
542,2,true
543,0,true
544,2,true
545,2,false
546,2,true
547,0,false
548,3,true
549,1,false
550,1,false
551,3,true
552,0,true
553,2,true
554,2,true
555,3,true
556,1,true
557,2,false
558,3,true
559,1,false
560,0,true
561,1,true
562,1,true
563,3,true
564,2,true
565,3,true
566,1,false
567,2,true
568,1,true
569,2,false
570,1,true
571,1,true
572,1,true
573,3,true
574,0,true
575,2,true
576,2,false
577,1,true
578,2,false
579,2,true
580,3,true
581,0,true
582,1,true
583,1,true
584,2,true
585,3,true
586,1,true
587,2,true
588,3,true
589,1,true
590,1,true
591,3,true
592,0,true
593,3,true
594,0,true
595,3,false
596,3,true
597,0,true
598,0,true
599,0,true
600,1,true
601,2,true
602,3,true
603,0,true
604,1,true
605,0,true
606,1,true
607,2,true
608,3,true
609,3,true
610,2,true
611,0,false
612,0,true
613,2,false
614,2,true
615,2,true
616,1,false
617,3,true
618,0,true
619,1,true
620,2,true
621,1,true
622,3,true
623,3,true
624,0,true
625,0,true
626,0,true
627,0,true
628,1,true
629,3,true
630,0,false
631,0,true
632,3,false
633,3,true
634,2,true
635,3,false
636,1,false
637,0,false
638,3,true
639,0,false
640,0,true
641,2,true
642,1,true
643,3,true
644,2,true
645,1,true
646,0,true
647,3,true
648,0,true
649,1,false
650,2,true
651,3,true
652,1,true
653,1,true
654,3,true
655,0,true
656,0,false
657,0,true
658,0,true
659,3,true
660,2,false
661,2,true
662,3,false
663,2,true
664,2,true
665,3,true
666,1,false
667,3,true
668,2,true
669,0,true
670,3,true
671,2,false
672,1,true
673,1,false
674,2,true
675,0,false
676,1,true
677,3,true
678,2,false
679,1,true
680,0,true
681,3,true
682,3,true
683,1,true
684,0,true
685,3,true
686,2,true
687,0,true
688,2,true
689,3,true
690,0,true
691,3,true
692,2,true
693,0,true
694,2,true
695,2,true
696,3,true
697,0,true
698,3,false
699,0,true
700,2,true
701,0,true
702,2,false
703,1,false
704,1,true
705,3,false
706,2,false
707,2,true
708,2,true
709,1,true
710,1,true
711,0,true
712,1,true
713,2,true
714,0,true
715,2,true
716,1,true
717,0,true
718,1,false
719,2,true
720,0,false
721,3,false
722,2,true
723,3,true
724,2,true
725,3,true
726,0,true
727,0,true
728,0,true
729,1,true
730,0,false
731,3,true
732,0,false
733,1,false
734,3,true
735,2,false
736,2,true
737,2,false
738,3,true
739,0,true
740,1,false
741,1,true
742,1,true
743,3,true
744,3,true
745,0,true
746,2,true
747,3,true
748,0,true
749,3,false
750,0,false
751,1,true
752,2,true
753,3,true
754,2,true
755,0,true
756,3,true
757,0,true
758,0,true
759,1,true
760,1,true
761,2,true
762,1,true
763,3,false
764,2,true
765,2,true
766,0,true
767,2,true
768,0,false
769,3,true
770,1,false
771,2,false
772,0,true
773,2,false
774,1,true
775,2,true
776,2,true
777,1,false
778,3,true
779,3,true
780,0,false
781,0,true
782,3,true
783,2,true
784,2,true
785,0,true
786,3,true
787,0,true
788,1,false
789,2,true
790,0,true
791,0,true
792,2,true
793,2,true
794,3,true
795,3,false
796,1,true
797,0,true
798,0,true
799,1,true
800,1,true
